"Id";"SteamId";"Kits";"Points";"TotalSpent"
8344;76561198259497567;"{}";150;0
8345;76561198333028781;"{}";1095;0
8346;76561198461961817;"{}";195;0
8347;76561198080289630;"{}";780;0
8348;76561198118225306;"{}";0;0
8349;76561198303861194;"{}";405;0
8350;76561198082839413;"{}";690;0
8351;76561198042226358;"{}";0;0
8352;76561198070466504;"{}";270;0
8353;76561198150882141;"{}";180;0
8354;76561198401396517;"{}";735;0
8355;76561198099975883;"{}";1575;0
8356;76561198075214060;"{}";3420;0
8357;76561198269021519;"{}";780;0
8358;76561198042796826;"{}";360;0
8359;76561198342947036;"{}";540;0
8360;76561198098615332;"{}";150;0
8361;76561198018544217;"{}";470;0
8362;76561198102800395;"{}";15;0
8363;76561198067543542;"{}";45;0
8364;76561198001568188;"{}";75;0
8365;76561198178372225;"{}";960;0
8366;76561197998254663;"{}";335;0
8367;76561198023484300;"{}";765;0
8368;76561198333561221;"{}";165;0
8369;76561197968817214;"{}";3315;0
8370;76561197977398401;"{}";45;0
8371;76561198045744444;"{}";3210;0
8372;76561198046932817;"{}";0;0
8373;76561198316704192;"{}";540;0
8374;76561197984589243;"{}";345;0
8375;76561197964848158;"{}";270;0
8376;76561198288039948;"{}";1065;0
8377;76561198221703816;"{}";75;0
8378;76561198276892601;"{}";645;0
8379;76561198061708818;"{}";105;0
8380;76561198159960338;"{}";285;0
8381;76561198432141313;"{}";450;0
8383;76561198153249519;"{}";0;0
8384;76561198142910313;"{}";465;0
8385;76561198218383320;"{}";225;0
8386;76561198199876683;"{}";45;0
8387;76561198353226999;"{}";45;0
8388;76561198243140398;"{}";435;0
8389;76561198036464848;"{}";75;0
8390;76561198181002161;"{}";2590;0
8391;76561198067953237;"{}";0;0
8392;76561198188977511;"{}";0;0
8393;76561198137713909;"{}";0;0
8394;76561198033831785;"{}";135;0
8395;76561198205912453;"{}";1500;0
8396;76561198383106648;"{}";645;0
8397;76561198000284969;"{}";165;0
8398;76561198130197097;"{}";130;0
8399;76561198141459799;"{}";1560;0
8400;76561198799119645;"{}";15;0
8401;76561198188821207;"{}";15;0
8402;76561198845706537;"{}";3165;0
8403;76561198298206860;"{}";45;0
8404;76561198060778090;"{}";0;0
8405;76561198081316094;"{}";165;0
8406;76561198089409795;"{}";255;0
8407;76561198113812409;"{}";270;0
8408;76561198015791605;"{}";120;0
8409;76561198130906620;"{}";540;0
8410;76561198000010850;"{}";0;0
8411;76561198397825938;"{}";2390;0
8412;76561198288714843;"{}";0;0
8413;76561198319911354;"{}";0;0
8414;76561198240330782;"{}";2600;0
8415;76561198038779964;"{}";0;0
8416;76561198052224230;"{}";495;0
8417;76561198070175614;"{}";135;0
8418;76561198021966750;"{}";0;0
8419;76561198107208680;"{}";150;0
8420;76561198047430179;"{}";15;0
8421;76561198202601363;"{}";1020;0
8422;76561198106709880;"{}";0;0
8423;76561198156732199;"{}";60;0
8424;76561197982757755;"{}";1845;0
8425;76561198167844215;"{}";75;0
8426;76561198192972398;"{}";0;0
8427;76561198066662569;"{}";0;0
8428;76561198353795138;"{}";405;0
8429;76561198292592383;"{}";735;0
8430;76561198102126853;"{}";0;0
8431;76561198013403307;"{}";30;0
8432;76561198090552083;"{}";180;0
8433;76561198334649237;"{}";910;0
8434;76561198174392050;"{}";265;0
8435;76561198174209595;"{}";915;0
8436;76561198090012487;"{}";15;0
8437;76561198078199545;"{}";0;0
8438;76561198148666563;"{}";540;0
8439;76561198189712737;"{}";1140;0
8440;76561198008732926;"{}";1115;0
8441;76561198766893399;"{}";0;0
8442;76561198141676629;"{}";390;0
8443;76561198214028371;"{}";380;0
8444;76561198827250897;"{}";60;0
8445;76561198220283377;"{}";60;0
8446;76561198156736339;"{}";15;0
8447;76561198020042980;"{}";795;0
8448;76561198113705347;"{}";775;0
8449;76561198263104388;"{}";150;0
8450;76561198058372713;"{}";465;0
8451;76561198172174601;"{}";285;0
8452;76561198050700857;"{}";420;0
8453;76561198412150553;"{}";990;0
8454;76561198251713930;"{}";0;0
8455;76561198248095574;"{}";300;0
8456;76561198152553950;"{}";120;0
8457;76561198845710497;"{}";0;0
8458;76561198144912053;"{}";90;0
8459;76561198116974669;"{}";825;0
8460;76561198079718317;"{}";0;0
8461;76561198365601723;"{}";105;0
8462;76561198031430419;"{}";375;0
8463;76561198195982474;"{}";210;0
8464;76561198337009134;"{}";630;0
8465;76561198159906448;"{}";15;0
8466;76561198429070054;"{}";690;0
8467;76561198310709575;"{}";210;0
8468;76561198245268330;"{}";345;0
8469;76561198145552405;"{}";405;0
8470;76561198273828078;"{}";1815;0
8471;76561198041758079;"{}";0;0
8472;76561198074874565;"{}";15;0
8473;76561198119222442;"{}";495;0
8474;76561198356787127;"{}";935;0
8475;76561198077321943;"{}";705;0
8476;76561198442639170;"{}";150;0
8477;76561198164793947;"{}";330;0
8478;76561198064194243;"{}";60;0
8479;76561198053831437;"{}";1305;0
8480;76561198829430418;"{}";45;0
8481;76561198108113350;"{}";75;0
8482;76561198025677546;"{}";0;0
8483;76561198150707112;"{}";360;0
8484;76561198191632686;"{}";0;0
8485;76561198199491473;"{}";30;0
8486;76561198010522935;"{}";90;0
8487;76561198124582537;"{}";555;0
8488;76561197990719780;"{}";15;0
8489;76561198201260163;"{}";255;0
8490;76561198165708414;"{}";570;0
8491;76561198020807484;"{}";0;0
8492;76561198106021655;"{}";30;0
8493;76561198146206004;"{}";75;0
8494;76561198168041110;"{}";3285;0
8495;76561198181616786;"{}";360;0
8496;76561198293583716;"{}";105;0
8497;76561198312338493;"{}";255;0
8498;76561198194080991;"{}";500;0
8499;76561198002158078;"{}";585;0
8500;76561198100545592;"{}";1440;0
8501;76561197967271932;"{}";30;0
8502;76561198086821499;"{}";975;0
8503;76561198280519100;"{}";180;0
8504;76561198446746105;"{}";390;0
8505;76561198230376200;"{}";3555;0
8506;76561198287361562;"{}";315;0
8507;76561198292539939;"{}";450;0
8508;76561198054213937;"{}";630;0
8509;76561198061585704;"{}";165;0
8510;76561198007285583;"{}";45;0
8511;76561198373560672;"{}";320;0
8512;76561198271055961;"{}";595;0
8513;76561198056064714;"{}";0;0
8514;76561198254754809;"{}";1485;0
8515;76561198178177014;"{}";695;0
8516;76561198037457046;"{}";675;0
8517;76561198119465070;"{}";195;0
8518;76561198152492047;"{}";645;0
8519;76561198018594211;"{}";810;0
8520;76561198045330087;"{}";360;0
8521;76561198171177795;"{}";1096;0
8522;76561198244932438;"{}";330;0
8523;76561198168762743;"{}";360;0
8524;76561198271795786;"{}";510;0
8525;76561198112166154;"{}";210;0
8526;76561198322735304;"{}";1695;0
8527;76561198120147181;"{}";60;0
8528;76561198158515518;"{}";1042;0
8529;76561198205563789;"{}";90;0
8530;76561198103937221;"{}";105;0
8531;76561198010784230;"{}";545;0
8532;76561197987041526;"{}";990;0
8533;76561198063927964;"{}";0;0
8534;76561198092652311;"{}";1970;0
8535;76561198079402810;"{}";60;0
8536;76561197981502898;"{}";0;0
8537;76561198099432664;"{}";15;0
8538;76561198182628657;"{}";1335;0
8539;76561198013844609;"{}";15;0
8540;76561198174332610;"{}";165;0
8541;76561198385305606;"{}";255;0
8542;76561198156264417;"{}";0;0
8543;76561198049453094;"{}";555;0
8544;76561198388366615;"{}";555;0
8545;76561198014522278;"{}";1065;0
8546;76561198147018445;"{}";1535;0
8547;76561198015688552;"{}";455;0
8548;76561198318738056;"{}";210;0
8549;76561198412202952;"{}";15;0
8550;76561198256870053;"{}";435;0
8551;76561198264654330;"{}";45;0
8552;76561198138901367;"{}";15;0
8553;76561198100168001;"{}";75;0
8554;76561198131646954;"{}";75;0
8555;76561198799051933;"{}";60;0
8556;76561198072902335;"{}";440;0
8557;76561198170798482;"{}";345;0
8558;76561198136256432;"{}";945;0
8559;76561198273961594;"{}";1110;0
8560;76561198334640052;"{}";240;0
8561;76561198218593319;"{}";285;0
8562;76561198188504323;"{}";1095;0
8563;76561198090917163;"{}";135;0
8564;76561197962858948;"{}";225;0
8565;76561198797856063;"{}";555;0
8566;76561198056914990;"{}";865;0
8567;76561198110120986;"{}";960;0
8568;76561198165312858;"{}";1095;0
8569;76561198077240706;"{}";75;0
8570;76561198038438969;"{}";105;0
8571;76561198203299580;"{}";30;0
8572;76561198046000071;"{}";0;0
8573;76561198197028846;"{}";0;0
8574;76561198097078685;"{}";765;0
8575;76561198291798017;"{""Start2"":{""Amount"":1},""Startflyer"":{""Amount"":1}}";590;0
8576;76561198221455068;"{}";255;0
8577;76561198450825014;"{""Start2"":{""Amount"":1},""Startflyer"":{""Amount"":1}}";465;0
8578;76561198384093842;"{}";240;0
8579;76561198005373935;"{}";15;0
8580;76561198272812780;"{}";0;0
8581;76561198220350900;"{}";375;0
8582;76561198167537851;"{}";195;0
8583;76561198167693175;"{}";135;0
8584;76561198154018720;"{}";60;0
8585;76561198170044067;"{}";0;0
8586;76561198127900010;"{}";0;0
8587;76561198349906404;"{}";2930;0
8588;76561198117159870;"{}";45;0
8589;76561198274428072;"{}";120;0
8590;76561198144363851;"{}";105;0
8591;76561198105447274;"{}";105;0
8592;76561198074496138;"{}";15;0
8593;76561198035544821;"{}";90;0
8594;76561198086557072;"{}";30;0
8595;76561198361734367;"{}";60;0
8596;76561198409345425;"{}";0;0
8597;76561198028956520;"{}";105;0
8598;76561198124203491;"{}";120;0
8599;76561198096481687;"{}";765;0
8600;76561198084592646;"{}";765;0
8601;76561198017878744;"{}";0;0
8602;76561198184112589;"{}";90;0
8603;76561198255587426;"{}";15;0
8604;76561198042740339;"{}";165;0
8605;76561198378854382;"{}";0;0
8606;76561198216577620;"{}";150;0
8607;76561198199702186;"{}";975;0
8608;76561198359751745;"{}";90;0
8609;76561198106374058;"{}";15;0
8610;76561198181483458;"{}";125;0
8611;76561198825473371;"{}";75;0
8612;76561198029014429;"{}";285;0
8613;76561198325521180;"{}";0;0
8614;76561198238642978;"{}";0;0
8615;76561198032140649;"{}";75;0
8616;76561198318411626;"{}";30;0
8617;76561197988024352;"{}";930;0
8618;76561198156677204;"{}";105;0
8619;76561198248097932;"{}";75;0
8620;76561198201271677;"{}";615;0
8621;76561198276488416;"{}";30;0
8622;76561198260874399;"{}";1030;0
8623;76561198323082696;"{}";0;0
8624;76561198073957001;"{}";1410;0
8625;76561198286082695;"{}";195;0
8626;76561198122600686;"{}";1290;0
8627;76561198113078452;"{}";15;0
8628;76561198097865073;"{}";285;0
8629;76561198182562801;"{}";180;0
8630;76561198151877989;"{}";0;0
8631;76561198107460101;"{}";300;0
8632;76561198018943367;"{}";45;0
8633;76561198413266582;"{}";390;0
8634;76561198034551681;"{}";975;0
8635;76561198198296642;"{}";90;0
8636;76561198124263702;"{}";746;0
8637;76561198062709141;"{}";135;0
8638;76561198216025813;"{}";360;0
8639;76561198839217970;"{}";930;0
8640;76561198105192919;"{}";0;0
8641;76561198192765051;"{}";0;0
8642;76561197997346849;"{}";0;0
8643;76561198131667432;"{}";255;0
8644;76561198165341094;"{}";1470;0
8645;76561198373025688;"{}";45;0
8646;76561198346093267;"{}";105;0
8647;76561198353277710;"{}";4275;0
8648;76561198370467766;"{}";735;0
8649;76561198271157695;"{}";0;0
8650;76561198250457468;"{}";2095;0
8651;76561198173366129;"{}";15;0
8652;76561198168896345;"{}";60;0
8653;76561198256895197;"{}";255;0
8654;76561198220080307;"{}";15;0
8655;76561198254162183;"{}";15;0
8656;76561198128211305;"{}";45;0
8657;76561198262531090;"{}";360;0
8658;76561198157909551;"{}";570;0
8659;76561198089339054;"{}";1470;0
8660;76561198119649251;"{}";75;0
8661;76561198310924522;"{}";15;0
8662;76561198033849097;"{}";915;0
8663;76561198155488066;"{}";930;0
8664;76561198349796701;"{}";1005;0
8665;76561197983571486;"{}";570;0
8666;76561198127913328;"{}";600;0
8667;76561198211803851;"{}";690;0
8668;76561198283036004;"{}";75;0
8669;76561198838567092;"{}";1064;0
8670;76561197987027555;"{}";3225;0
8671;76561198060513378;"{}";45;0
8672;76561198077258282;"{}";105;0
8673;76561198286856809;"{}";105;0
8674;76561198008466760;"{}";240;0
8675;76561198276131880;"{}";75;0
8676;76561198260494167;"{}";60;0
8677;76561197983502544;"{}";45;0
8678;76561198046696988;"{}";0;0
8679;76561198364455990;"{}";390;0
8680;76561198135366491;"{}";510;0
8681;76561198201594143;"{}";45;0
8682;76561198425317602;"{}";795;0
8683;76561198836398842;"{}";0;0
8684;76561198116993783;"{}";405;0
8685;76561198141742323;"{}";0;0
8686;76561197963517040;"{}";190;0
8687;76561198357370503;"{}";2115;0
8688;76561197990285463;"{}";1305;0
8689;76561198124042177;"{}";60;0
8690;76561197975885479;"{}";30;0
8691;76561198286308341;"{}";676;0
8692;76561198065137952;"{}";675;0
8693;76561198194990590;"{}";0;0
8694;76561198289451839;"{}";165;0
8695;76561198128194063;"{}";1950;0
8696;76561198404005850;"{}";150;0
8697;76561198154071199;"{}";0;0
8698;76561198271231545;"{}";525;0
8699;76561198066588509;"{}";0;0
8700;76561198173880063;"{}";15;0
8701;76561198272670688;"{}";135;0
8702;76561198153485744;"{}";150;0
8703;76561198168977776;"{}";75;0
8704;76561198152997152;"{}";165;0
8705;76561198058422950;"{}";3165;0
8706;76561198110817639;"{}";75;0
8707;76561198138001684;"{}";630;0
8708;76561198045099317;"{}";1260;0
8709;76561198299566971;"{}";0;0
8710;76561198019060530;"{}";265;0
8711;76561198041945895;"{}";345;0
8712;76561198227581832;"{}";75;0
8713;76561198260413466;"{}";1335;0
8714;76561198194563775;"{}";120;0
8715;76561198242914700;"{}";90;0
8716;76561198013297962;"{}";480;0
8717;76561198028377063;"{}";210;0
8718;76561198297443162;"{}";15;0
8719;76561198323177495;"{}";0;0
8720;76561198064680453;"{}";420;0
8721;76561198102512906;"{}";555;0
8722;76561198131966728;"{}";1061;0
8723;76561198033234844;"{}";305;0
8724;76561198201691863;"{}";210;0
8725;76561198048597552;"{}";240;0
8726;76561198329579663;"{}";0;0
8727;76561198264164849;"{}";15;0
8728;76561198239102758;"{}";1125;0
8729;76561198196962546;"{}";0;0
8730;76561198368270672;"{}";0;0
8731;76561198157875499;"{}";165;0
8732;76561198088335025;"{}";1342;0
8733;76561197972484163;"{}";0;0
8734;76561198352744956;"{}";0;0
8735;76561198427886870;"{}";930;0
8736;76561198004341049;"{}";45;0
8737;76561198274963250;"{}";0;0
8738;76561198035574982;"{}";90;0
8739;76561198147653142;"{}";210;0
8740;76561197988320639;"{}";15;0
8741;76561198125614373;"{}";685;0
8742;76561198203033903;"{}";220;0
8743;76561198134272953;"{}";285;0
8744;76561198049245331;"{}";390;0
8745;76561198168807192;"{}";440;0
8746;76561198032725740;"{}";600;0
8747;76561198019262689;"{}";0;0
8748;76561198263326583;"{}";0;0
8749;76561198111665260;"{}";0;0
8750;76561198066800996;"{}";315;0
8751;76561198095562604;"{}";60;0
8752;76561197997564497;"{}";90;0
8753;76561198186217651;"{}";100;0
8754;76561198059139482;"{}";105;0
8755;76561198185726109;"{}";0;0
8756;76561198262910307;"{}";375;0
8757;76561198091563099;"{}";780;0
8758;76561198135370209;"{}";1320;0
8759;76561197995512864;"{}";0;0
8760;76561198236128816;"{}";0;0
8761;76561198055817203;"{}";2865;0
8762;76561198057330216;"{}";30;0
8763;76561198351349568;"{}";60;0
8764;76561198171064655;"{}";1440;0
8765;76561198068317525;"{}";1300;0
8766;76561198403206666;"{}";45;0
8767;76561198092487447;"{}";2300;0
8769;76561197997886212;"{}";165;0
8770;76561198116637299;"{}";255;0
8771;76561198064324626;"{}";30;0
8772;76561198008576771;"{}";30;0
8773;76561198007282453;"{}";90;0
8774;76561198116588330;"{}";60;0
8775;76561198209892661;"{}";510;0
8776;76561198240181672;"{}";60;0
8777;76561198200548361;"{}";0;0
8778;76561198029414743;"{}";1260;0
8779;76561198305427263;"{}";0;0
8780;76561197985260870;"{}";945;0
8781;76561198252977420;"{}";0;0
8782;76561198143303082;"{}";0;0
8783;76561198237476832;"{}";0;0
8784;76561198044795036;"{}";535;0
8785;76561197972310355;"{}";2000;0
8786;76561198004258355;"{}";420;0
8787;76561198154384546;"{}";1795;0
8788;76561198418425049;"{}";120;0
8789;76561198089251495;"{}";135;0
8790;76561198203138864;"{}";135;0
8791;76561198059797702;"{}";1905;0
8792;76561198141677448;"{}";375;0
8793;76561198156214495;"{}";15;0
8794;76561198086967044;"{}";300;0
8795;76561198067083688;"{}";0;0
8796;76561198088851441;"{}";0;0
8797;76561198012544602;"{}";615;0
8798;76561198806097405;"{}";855;0
8799;76561198159611779;"{}";0;0
8800;76561198140964410;"{}";480;0
8801;76561198060918049;"{}";75;0
8802;76561198034410641;"{}";840;0
8803;76561197988749833;"{}";1770;0
8804;76561197978478606;"{}";0;0
8805;76561198123903983;"{}";705;0
8806;76561198094506537;"{}";15;0
8807;76561197969549168;"{}";15;0
8808;76561198101494082;"{}";0;0
8809;76561198242502380;"{}";30;0
8810;76561198065603942;"{}";45;0
8811;76561198130498573;"{}";15;0
8812;76561198328335031;"{}";15;0
8813;76561198115558888;"{}";2595;0
8814;76561198185799541;"{}";0;0
8815;76561198151373029;"{}";0;0
8816;76561198219476844;"{}";15;0
8817;76561198254518860;"{}";3420;0
8818;76561198077932071;"{}";735;0
8819;76561198200694042;"{}";60;0
8820;76561198271725472;"{}";45;0
8821;76561198084021425;"{}";90;0
8822;76561198813940214;"{}";135;0
8823;76561198066803100;"{}";135;0
8824;76561198098951367;"{}";135;0
8825;76561198036878148;"{}";900;0
8826;76561198083551672;"{}";90;0
8827;76561198369357657;"{}";75;0
8828;76561198365340581;"{}";60;0
8829;76561198846978726;"{}";120;0
8830;76561197970638499;"{}";0;0
8831;76561198119290232;"{}";165;0
8832;76561198313630297;"{}";180;0
8833;76561198340836804;"{}";0;0
8834;76561198256999065;"{}";615;0
8835;76561198209535912;"{}";610;0
8836;76561198107161367;"{}";55;0
8837;76561198366945643;"{}";15;0
8838;76561198017630461;"{}";0;0
8839;76561198119559730;"{}";15;0
8840;76561198171634751;"{}";330;0
8841;76561198263315030;"{}";1550;0
8842;76561197974942961;"{}";900;0
8843;76561198218332101;"{}";715;0
8844;76561198004651071;"{}";0;0
8845;76561198136742521;"{}";150;0
8846;76561198080177049;"{}";2925;0
8847;76561198138810466;"{}";450;0
8848;76561198815682252;"{}";2325;0
8849;76561198206672300;"{}";990;0
8850;76561198045492890;"{}";30;0
8851;76561198394248872;"{}";660;0
8852;76561198169272827;"{}";405;0
8853;76561198102383737;"{}";705;0
8854;76561198146503671;"{}";645;0
8855;76561198122411417;"{}";615;0
8856;76561198068455271;"{}";390;0
8857;76561198078190292;"{}";930;0
8858;76561198279700733;"{}";0;0
8859;76561198254146973;"{}";150;0
8860;76561198120155179;"{}";810;0
8861;76561198261299382;"{}";90;0
8862;76561198281715369;"{}";75;0
8863;76561198198339950;"{}";390;0
8864;76561198197541462;"{}";615;0
8865;76561198151624889;"{}";735;0
8866;76561198257947397;"{}";30;0
8867;76561198173756625;"{}";300;0
8868;76561198121895292;"{}";45;0
8869;76561198243407426;"{}";0;0
8870;76561197996373019;"{}";300;0
8871;76561198045601391;"{}";0;0
8872;76561198119653342;"{}";45;0
8873;76561198101852147;"{}";630;0
8874;76561198278874121;"{}";480;0
8875;76561198254016466;"{}";0;0
8876;76561198147225844;"{}";120;0
8877;76561197968453687;"{}";150;0
8878;76561198099015123;"{}";360;0
8879;76561198246745798;"{}";1050;0
8880;76561198418785337;"{}";75;0
8881;76561198256130413;"{}";510;0
8882;76561198174240341;"{}";0;0
8883;76561198107568519;"{}";1455;0
8884;76561198090672417;"{}";15;0
8885;76561198115044327;"{}";210;0
8886;76561198004714195;"{}";825;0
8887;76561198260684349;"{}";0;0
8888;76561198033969265;"{}";45;0
8889;76561198197937137;"{}";315;0
8890;76561198189005666;"{}";255;0
8891;76561198190600826;"{}";0;0
8892;76561198012475797;"{}";330;0
8893;76561198116430617;"{}";1260;0
8894;76561198195335326;"{}";45;0
8895;76561198092705354;"{}";15;0
8896;76561198162194044;"{}";0;0
8897;76561198173585794;"{}";60;0
8898;76561198151406376;"{}";30;0
8899;76561198319875944;"{}";0;0
8900;76561197997318561;"{}";0;0
8901;76561198186388559;"{}";3420;0
8902;76561198148073646;"{}";675;0
8903;76561198170064525;"{}";0;0
8904;76561198158906213;"{}";135;0
8905;76561198102112772;"{}";105;0
8906;76561198111356124;"{}";30;0
8907;76561198020916119;"{}";500;0
8908;76561198082090687;"{}";0;0
8909;76561198154887220;"{}";300;0
8910;76561198061994071;"{}";4379;0
8911;76561198373024533;"{}";150;0
8912;76561198112558028;"{}";360;0
8913;76561198158810772;"{}";775;0
8914;76561198218662236;"{}";0;0
8915;76561198245058792;"{}";1005;0
8916;76561198257872882;"{}";835;0
8917;76561198008955655;"{}";420;0
8918;76561198071143493;"{}";1170;0
8919;76561198158153964;"{}";260;0
8920;76561198116903600;"{}";525;0
8921;76561198204826025;"{}";1000;0
8922;76561197978538958;"{}";750;0
8923;76561198186117903;"{}";60;0
8924;76561198050997339;"{}";145;0
8925;76561197996397326;"{}";0;0
8926;76561198041223866;"{}";410;0
8927;76561198211916860;"{}";305;0
8928;76561198135127607;"{}";510;0
8929;76561198310392398;"{}";195;0
8930;76561198073988970;"{}";240;0
8931;76561198060005608;"{}";255;0
8932;76561197976941071;"{}";1275;0
8933;76561198205200440;"{}";15;0
8934;76561198247578872;"{}";135;0
8935;76561198803052481;"{}";90;0
8936;76561198145334953;"{}";30;0
8937;76561198058734383;"{}";390;0
8938;76561198144685040;"{}";45;0
8939;76561198218859159;"{}";30;0
8940;76561198086467452;"{}";15;0
8941;76561198257103390;"{}";540;0
8942;76561198005058980;"{}";45;0
8943;76561198113476847;"{}";660;0
8944;76561198046338965;"{}";330;0
8945;76561198115008482;"{}";0;0
8946;76561198115605215;"{}";420;0
8947;76561197968066054;"{}";15;0
8948;76561197960832982;"{}";1173;0
8949;76561198831262132;"{}";60;0
8950;76561198098227116;"{}";150;0
8951;76561198209966524;"{}";0;0
8952;76561198361141635;"{}";840;0
8953;76561198015543148;"{}";45;0
8954;76561198119119749;"{}";2385;0
8955;76561198034873494;"{}";15;0
8956;76561198006700312;"{}";1365;0
8957;76561198308275943;"{}";40;0
8958;76561198847542100;"{}";920;0
8959;76561198328871136;"{}";70;0
8960;76561197975698053;"{}";330;0
8961;76561198197788611;"{}";0;0
8962;76561198172581150;"{}";165;0
8963;76561198389844598;"{}";0;0
8964;76561198027660420;"{}";0;0
8965;76561198008369004;"{}";0;0
8966;76561198309829643;"{}";15;0
8967;76561198366639349;"{}";60;0
8968;76561198102120894;"{}";1935;0
8969;76561198071989207;"{}";1935;0
8970;76561198315603233;"{}";0;0
8971;76561198085923700;"{}";1665;0
8972;76561198053178013;"{}";330;0
8973;76561198799158828;"{}";15;0
8974;76561198204676500;"{}";1390;0
8975;76561198081241679;"{}";0;0
8976;76561198178641366;"{}";0;0
8977;76561198205020171;"{}";0;0
8978;76561198068790405;"{}";165;0
8979;76561198132085618;"{}";180;0
8980;76561198075261909;"{}";0;0
8981;76561198163797035;"{}";30;0
8982;76561198128402401;"{}";790;0
8983;76561198369640892;"{}";45;0
8984;76561198341531608;"{}";2080;0
8985;76561198213771049;"{}";270;0
8986;76561198186886634;"{}";45;0
8987;76561198126394481;"{}";615;0
8988;76561198195548113;"{}";15;0
8989;76561198037249534;"{}";435;0
8990;76561198017735859;"{}";90;0
8991;76561198061781467;"{}";75;0
8992;76561198160328279;"{}";0;0
8993;76561198082899021;"{}";1817;0
8994;76561198064350109;"{}";1455;0
8995;76561198200974762;"{}";930;0
8996;76561198068287000;"{}";390;0
8998;76561198015873479;"{}";1010;0
8999;76561198049502109;"{}";1380;0
9000;76561197999651932;"{}";1305;0
9001;76561198095800888;"{}";730;0
9002;76561198211304188;"{}";0;0
9003;76561198054612791;"{}";0;0
9004;76561198183866033;"{}";0;0
9005;76561198336847210;"{}";1000;0
9006;76561198217782753;"{}";0;0
9007;76561198075327902;"{}";15;0
9008;76561198273480498;"{}";240;0
9009;76561198015512906;"{}";200;0
9010;76561198121286902;"{}";120;0
9011;76561198041978502;"{}";915;0
9012;76561198110105879;"{}";150;0
9013;76561198015693581;"{}";1515;0
9014;76561198184653926;"{}";255;0
9015;76561198027452139;"{}";420;0
9016;76561198087366681;"{}";0;0
9017;76561198147444492;"{}";495;0
9018;76561198202270012;"{}";0;0
9019;76561198104177049;"{}";180;0
9020;76561198272701272;"{}";900;0
9021;76561198148271656;"{}";750;0
9022;76561198358464060;"{}";960;0
9023;76561198091012756;"{}";345;0
9024;76561198263091114;"{}";30;0
9025;76561198148584384;"{}";115;0
9026;76561198216396583;"{}";133;0
9027;76561198164499875;"{}";255;0
9028;76561198029156669;"{}";645;0
9029;76561198187116131;"{}";457;0
9030;76561198272498762;"{}";795;0
9031;76561198060853099;"{}";75;0
9032;76561198142076182;"{}";825;0
9033;76561198162470336;"{}";4355;0
9034;76561198305724642;"{}";0;0
9035;76561198037309170;"{}";810;0
9036;76561198186802698;"{}";495;0
9037;76561198204362159;"{}";15;0
9038;76561198088970156;"{}";0;0
9039;76561198796614737;"{}";525;0
9040;76561198027052369;"{}";2040;0
9041;76561198178345382;"{}";465;0
9042;76561198076159241;"{}";865;0
9043;76561198027433564;"{}";2595;0
9044;76561198041376578;"{}";220;0
9045;76561198294033891;"{}";15;0
9046;76561198298899689;"{}";2735;0
9047;76561198140319083;"{}";345;0
9048;76561198119733081;"{}";105;0
9049;76561198169337609;"{}";0;0
9050;76561198179495379;"{}";315;0
9051;76561197962582426;"{}";15;0
9052;76561198217570832;"{}";5545;0
9053;76561198001398684;"{}";0;0
9054;76561197975363885;"{}";255;0
9055;76561198088145593;"{}";65;0
9056;76561198020076951;"{}";0;0
9057;76561198338651793;"{}";300;0
9058;76561198045328616;"{}";0;0
9059;76561198044938931;"{}";0;0
9060;76561198076868626;"{}";60;0
9061;76561198034788798;"{}";30;0
9062;76561198089692827;"{}";165;0
9063;76561198040192129;"{}";90;0
9064;76561198058774470;"{}";15;0
9065;76561198094203728;"{}";315;0
9066;76561198204797624;"{}";1155;0
9067;76561198212218655;"{}";1390;0
9068;76561198836071905;"{}";1130;0
9069;76561198163033233;"{}";0;0
9070;76561198056294296;"{}";2020;0
9071;76561198436989241;"{}";405;0
9072;76561198345434498;"{}";855;0
9073;76561198182903610;"{}";270;0
9074;76561198264290038;"{}";105;0
9075;76561198075775908;"{}";15;0
9076;76561198127393616;"{}";0;0
9077;76561198133156007;"{}";45;0
9078;76561198796716447;"{}";0;0
9079;76561198273932964;"{}";3590;0
9080;76561198269441148;"{}";4595;0
9081;76561198009497667;"{}";165;0
9082;76561198213961660;"{}";450;0
9083;76561198258208458;"{}";15;0
9084;76561198061234191;"{}";275;0
9085;76561198260914421;"{}";165;0
9086;76561197971393848;"{}";0;0
9087;76561198066172793;"{}";30;0
9088;76561198164288516;"{}";90;0
9089;76561198043071754;"{}";105;0
9090;76561198166258345;"{}";180;0
9091;76561198238283136;"{}";395;0
9092;76561198168491891;"{}";240;0
9093;76561198178941863;"{}";915;0
9094;76561198292718908;"{}";0;0
9095;76561198366077895;"{}";480;0
9096;76561197968831226;"{}";225;0
9097;76561198106128910;"{}";675;0
9098;76561198322007370;"{}";345;0
9099;76561198162449113;"{}";45;0
9100;76561198031595721;"{}";0;0
9101;76561198159061130;"{}";180;0
9102;76561198313125445;"{}";3870;0
9103;76561198056914716;"{}";15;0
9104;76561198007730712;"{}";135;0
9105;76561198288079861;"{}";30;0
9106;76561198335444170;"{}";15;0
9107;76561198294579919;"{}";915;0
9108;76561198398663325;"{}";0;0
9109;76561198172595694;"{}";0;0
9110;76561198035877442;"{}";15;0
9111;76561198271730181;"{}";60;0
9112;76561198144151392;"{}";0;0
